Measurement_Number,Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600,Label
1059,139,0.0514233196,0.0040623609,0.012886599,0.0090969547,0.0203330493,0.0376702373,SO2
1059,140,0.0513550679,0.0040332522,0.0128171094,0.0090799995,0.0203107093,0.0376145557,SO2
1059,141,0.0512943049,0.0040135211,0.0127486058,0.0090686421,0.0202892928,0.0375577241,SO2
1059,142,0.0512314982,0.0039944892,0.0126871551,0.0090625837,0.020280326,0.0375112449,SO2
1059,143,0.0512204732,0.0039911821,0.0126419228,0.0090702978,0.0202938984,0.0375023013,SO2
1059,144,0.0511891128,0.0039824648,0.0126036067,0.009069871,0.0202937484,0.0374732037,SO2
1059,145,0.0511683095,0.0039771496,0.0125725142,0.0090719254,0.0202987962,0.0374505493,SO2
1059,146,0.0511645984,0.0039745774,0.0125331042,0.0090758998,0.0203061752,0.0374372753,SO2
1059,147,0.0512030218,0.0039731322,0.0125088871,0.0090904371,0.02033253,0.0374553659,SO2
1059,148,0.0512324522,0.0039737442,0.0124766727,0.0091037325,0.020351761,0.0374716574,SO2
1059,149,0.0512708614,0.0039700526,0.0124522843,0.0091155703,0.0203782696,0.0374939964,SO2
1059,150,0.0512783693,0.0039660937,0.0124251076,0.0091167309,0.0203838556,0.0374875081,SO2
1060,1,0.055034402,0.0028873507,0.0112912828,0.0093214738,0.0209950038,0.0402199145,SO2
1060,2,0.0550198586,0.002895004,0.0112971115,0.0093248691,0.0210024066,0.0402145049,SO2
1060,3,0.0550113718,0.0029005078,0.0113084013,0.0093274404,0.0210067075,0.0402011189,SO2
1060,4,0.0550061695,0.0029069545,0.011313557,0.009327423,0.0210065645,0.0401902492,SO2
1060,5,0.0549947618,0.0029151606,0.0113200494,0.0093291488,0.0210102916,0.040179647,SO2
1060,6,0.0549788853,0.0029208886,0.0113396959,0.0093322451,0.0210138846,0.0401719719,SO2
1060,7,0.0549666261,0.0029258843,0.0113449877,0.0093326596,0.0210164184,0.0401633844,SO2
1060,8,0.0549495097,0.00293582,0.0113486943,0.0093352571,0.0210193126,0.0401491077,SO2
1060,9,0.0549367796,0.00294127,0.0113634456,0.0093354401,0.0210180106,0.0401380004,SO2
1060,10,0.0549204895,0.0029490967,0.0113710542,0.0093380921,0.0210207769,0.0401257435,SO2
1060,11,0.0549118136,0.0029540655,0.0113809723,0.0093404264,0.0210254096,0.0401165404,SO2
1060,12,0.0548979442,0.0029599045,0.0113822874,0.0093397908,0.0210264761,0.0400998474,SO2
1060,13,0.0548808951,0.0029669596,0.0113881451,0.0093382708,0.021028126,0.040078249,SO2
1060,14,0.0548690304,0.0029722028,0.0113984318,0.009340526,0.0210292487,0.0400607151,SO2
1060,15,0.0548547687,0.0029779911,0.0114086479,0.0093404364,0.0210283371,0.0400484913,SO2
1060,16,0.054848836,0.0029851848,0.0114167477,0.0093462001,0.0210350159,0.0400427445,SO2
1060,17,0.0548373665,0.0029901254,0.0114239888,0.0093424407,0.0210326657,0.0400277073,SO2
1060,18,0.0548304697,0.0029994179,0.0114396693,0.0093463492,0.0210381817,0.0400198626,SO2
1060,19,0.0548191173,0.0030051921,0.011441224,0.0093477995,0.0210372715,0.0400074503,SO2
1060,20,0.0548103745,0.0030096119,0.011454092,0.0093499107,0.0210437019,0.0400003689,SO2
1060,21,0.0548542357,0.003019334,0.0114771044,0.009362388,0.0210665233,0.0400338965,SO2
1060,22,0.0547314392,0.0030184286,0.0114576027,0.0093442251,0.0210309884,0.0399510486,SO2
1060,23,0.0548217084,0.0030259926,0.0114789581,0.0093635746,0.0210674537,0.0400035505,SO2
1060,24,0.0547603702,0.0030327445,0.0114780681,0.0093549855,0.0210497963,0.0399549654,SO2
1060,25,0.0548018493,0.0030398392,0.0114982515,0.0093677743,0.0210698061,0.0399822282,SO2
1060,26,0.0545212819,0.0030186372,0.0114492097,0.0093276155,0.0209860408,0.0397076803,SO2
1060,27,0.0543930906,0.0030129645,0.0114235839,0.0092886629,0.020919301,0.0396521414,SO2
1060,28,0.0547103648,0.0030525355,0.0114996411,0.0093464286,0.0210215958,0.0398206023,SO2
1060,29,0.0547891075,0.00308945,0.0115533751,0.0093777515,0.0211009287,0.0398856883,SO2
1060,30,0.0548216722,0.0031090193,0.0115853818,0.0093943219,0.0211531183,0.0397442859,SO2
1060,31,0.0551460628,0.0031250977,0.0116296704,0.0094178023,0.0212415106,0.0396899937,SO2
1060,32,0.055560791,0.0031306579,0.0116856669,0.0094327257,0.0213334129,0.0396077283,SO2
1060,33,0.0559887077,0.0031317511,0.0117277714,0.0094502634,0.0214504464,0.0396167177,SO2
1060,34,0.0564859409,0.0031471171,0.0118027851,0.0094892375,0.0215633709,0.0396147477,SO2
1060,35,0.0569507897,0.0031448374,0.011849878,0.009516389,0.0216633168,0.039598552,SO2
1060,36,0.0573849555,0.0031480228,0.0118886548,0.0095429777,0.0217538055,0.0395894486,SO2
1060,37,0.0578850783,0.0031436319,0.0119390908,0.0095752839,0.0218524767,0.0395864746,SO2
1060,38,0.0583316825,0.0031442983,0.0119902926,0.0096098318,0.0219525251,0.0395854849,SO2
1060,39,0.0587993603,0.003151525,0.0120482387,0.0096541447,0.0220555033,0.0395820519,SO2
1060,40,0.0592588205,0.0031631157,0.0121150804,0.0096983537,0.022160697,0.0395833795,SO2
1060,41,0.0598291456,0.0031778514,0.0122186729,0.0097550843,0.0222881026,0.0395834321,SO2
1060,42,0.0602858043,0.0031993628,0.012306174,0.0098031668,0.0223891138,0.039588927,SO2
1060,43,0.0607185348,0.0032202515,0.0124000315,0.0098493604,0.0224929429,0.0395962953,SO2
1060,44,0.0611635989,0.0032533445,0.0125267014,0.0099064004,0.0225969017,0.03960104,SO2
1060,45,0.0615649336,0.0032936147,0.0126595235,0.0099620804,0.0226929884,0.0396117129,SO2
1060,46,0.0619430737,0.0033536095,0.0128383022,0.0100205614,0.0227858175,0.0396222757,SO2
1060,47,0.0622477579,0.0034118741,0.0130238028,0.0100692713,0.0228691009,0.0396318648,SO2
1060,48,0.0625444154,0.0034783919,0.0132005965,0.0101138016,0.0229471604,0.039647531,SO2
1060,49,0.0628213166,0.0035467544,0.0133779252,0.0101544441,0.0230192118,0.0396674659,SO2
1060,50,0.0630887544,0.0036243792,0.0135716119,0.010209442,0.0231120058,0.0396941763,SO2
1060,51,0.0634124285,0.0037100135,0.0137788284,0.0102555212,0.0232147215,0.0397250139,SO2
1060,52,0.0636802463,0.003772002,0.0139493945,0.0102929881,0.0232971212,0.0397551948,SO2
1060,53,0.0639603291,0.0038432691,0.0141313639,0.0103459178,0.0233889523,0.0397891963,SO2
1060,54,0.0642923713,0.0039334768,0.0143362456,0.0104107959,0.0235026962,0.0398215059,SO2
1060,55,0.0646078771,0.0040173035,0.0145364475,0.0104619027,0.0236017653,0.0398549772,SO2
1060,56,0.0649309487,0.0041106484,0.0147645635,0.0105059841,0.0236965547,0.0399064359,SO2
1060,57,0.0651360937,0.0041972946,0.0149475208,0.0105274203,0.0237577381,0.0399563176,SO2
1060,58,0.0652830236,0.0042917439,0.0151316448,0.0105378976,0.0237752005,0.0399994811,SO2
1060,59,0.0654159729,0.00439429,0.0153117036,0.0105465007,0.0237907768,0.040052208,SO2
1060,60,0.0655579734,0.0044995322,0.0154946514,0.0105613067,0.0238382816,0.0401018858,SO2
1060,61,0.065719234,0.0046323623,0.0157068111,0.0105780658,0.0239057441,0.04016759,SO2
1060,62,0.0658578314,0.0047516036,0.0158879111,0.0105938909,0.0239392443,0.0402224836,SO2
1060,63,0.0659353758,0.004880686,0.0160851608,0.0106032836,0.0239464165,0.0402842011,SO2
1060,64,0.0660083679,0.0050008741,0.0162655806,0.0106157177,0.0239497649,0.0403492017,SO2
1060,65,0.0661062744,0.0051409944,0.0164887247,0.0106408164,0.0239427263,0.0404360474,SO2
1060,66,0.0661586359,0.0052714736,0.0167043868,0.0106657609,0.0239175025,0.0405170766,SO2
1060,67,0.0661491489,0.0054034504,0.0169046457,0.0106867651,0.0238811528,0.0405880896,SO2
1060,68,0.0660720572,0.0055469571,0.0171334553,0.0107074911,0.0238413302,0.0406689384,SO2
1060,69,0.0659103636,0.0056778437,0.0173495843,0.0107145519,0.0237870916,0.040750243,SO2
1060,70,0.0656670697,0.0058101964,0.0175533101,0.0107100221,0.0237165714,0.0408520359,SO2
1060,71,0.0654840137,0.0058913319,0.0176986257,0.0107042696,0.0236685016,0.0409278682,SO2
1060,72,0.0653566147,0.0059645286,0.0178223021,0.0107044802,0.0236420541,0.0410093178,SO2
1060,73,0.0652636875,0.0060378364,0.0179621871,0.01070922,0.0236221296,0.0410831139,SO2
1060,74,0.065189957,0.0061242408,0.0180905456,0.0107167679,0.0235964929,0.0411558662,SO2
1060,75,0.0650816094,0.0062322088,0.0182605548,0.0107171312,0.0235621112,0.0412457156,SO2
1060,76,0.0649723677,0.0063072507,0.0183678086,0.0107143175,0.0235301729,0.0413202058,SO2
1060,77,0.0648444129,0.0063709909,0.0184652096,0.0107037343,0.0234940225,0.0413949698,SO2
1060,78,0.0647124691,0.0064291626,0.0185452166,0.01069597,0.023456683,0.0414700585,SO2
1060,79,0.0647967908,0.0065146324,0.0186930537,0.0107302642,0.023512976,0.0416959722,SO2
1060,80,0.0646032212,0.0065763088,0.0187809543,0.0107137235,0.0234666335,0.0417790314,SO2
1060,81,0.064447275,0.006621611,0.0188305439,0.0107005204,0.0234344039,0.0418512231,SO2
1060,82,0.0643040877,0.0066728256,0.0189012973,0.0106928351,0.0234028195,0.0419219882,SO2
1060,83,0.0641636031,0.0067180987,0.0189547545,0.0106836922,0.0233736361,0.041991707,SO2
1060,84,0.0640242897,0.0067641212,0.0190045206,0.0106743051,0.0233486601,0.042062866,SO2
1060,85,0.0638673793,0.0068156657,0.0190617119,0.0106611737,0.0233143729,0.0421464788,SO2
1060,86,0.0637446097,0.006860143,0.019121374,0.0106593409,0.0232952688,0.0422152083,SO2
1060,87,0.0636293873,0.006899253,0.0191604913,0.0106491054,0.0232709406,0.0422822193,SO2
1060,88,0.0635174445,0.006942953,0.0192143344,0.0106455822,0.0232552657,0.0423478986,SO2
1060,89,0.063393164,0.0069908917,0.0192767152,0.0106409684,0.0232363441,0.0424263933,SO2
1060,90,0.0632956934,0.0070260245,0.0193142481,0.0106371799,0.0232191,0.0424838741,SO2
1060,91,0.0632037043,0.0070651055,0.0193575684,0.0106300183,0.0232018506,0.0425449304,SO2
1060,92,0.0631167502,0.0070990083,0.0193981344,0.0106246909,0.023188976,0.0426034674,SO2
1060,93,0.063039822,0.0071293992,0.0194409468,0.0106260607,0.0231788254,0.0426650786,SO2
1060,94,0.0629489027,0.0071625002,0.0194840658,0.0106228801,0.0231677417,0.0427296386,SO2
1060,95,0.0628774611,0.0071855483,0.0195283891,0.0106182561,0.0231537576,0.0427823323,SO2
1060,96,0.062810017,0.0072104265,0.0195536931,0.0106133647,0.0231439086,0.0428347846,SO2
1060,97,0.062742365,0.0072262529,0.019566332,0.0106116043,0.0231305508,0.0428791934,SO2
1060,98,0.0626650335,0.0072334565,0.0195973494,0.0106044759,0.0231208886,0.0429240816,SO2
1060,99,0.0625610884,0.0072313769,0.0196174794,0.0105853061,0.0230856805,0.0429572642,SO2
1060,100,0.0624380072,0.0072109784,0.0195961737,0.0105586994,0.0230347304,0.0429538632,SO2
1060,101,0.0623223344,0.0071760281,0.0195744975,0.0105377745,0.0229996422,0.0429642986,SO2
1060,102,0.0621803794,0.0071268692,0.0195429321,0.010521765,0.0229718571,0.0429813039,SO2
1060,103,0.0620334773,0.0070487655,0.019474791,0.0105006397,0.0229242661,0.0429920435,SO2
1060,104,0.061822454,0.0069433232,0.0193721211,0.0104712613,0.0228578164,0.0430004363,SO2
1060,105,0.0616237016,0.0068304197,0.0192624148,0.0104342802,0.0227908644,0.043006401,SO2
1060,106,0.061408858,0.006694583,0.0190941832,0.0103944506,0.022715604,0.0430003459,SO2
1060,107,0.0611879633,0.0065350427,0.0188917901,0.0103508267,0.0226444545,0.0429921544,SO2
1060,108,0.0609346585,0.0063082717,0.0186267487,0.0103016117,0.022570553,0.0429650576,SO2
1060,109,0.0607451048,0.0061234311,0.0184020228,0.0102678852,0.0225181364,0.0429377759,SO2
1060,110,0.0605371018,0.005928519,0.018153055,0.0102161303,0.0224399274,0.0429017741,SO2
1060,111,0.060307623,0.0056907194,0.0178604011,0.0101615256,0.022366698,0.0428627674,SO2
1060,112,0.0600814455,0.0054438731,0.0175607657,0.0101141561,0.0223041004,0.0428052107,SO2
1060,113,0.0598356817,0.0051666863,0.0172119322,0.0100653614,0.0222387697,0.0427310837,SO2
1060,114,0.059651249,0.0049677881,0.0169385784,0.0100419007,0.0222084824,0.0426653964,SO2
1060,115,0.0594972646,0.0047984257,0.0166772917,0.0100230959,0.0221857539,0.0425983851,SO2
1060,116,0.0593610336,0.0046535459,0.0164498815,0.010007423,0.0221649723,0.0425279113,SO2
1060,117,0.0592559912,0.0045276544,0.0162518677,0.0099994318,0.0221583019,0.0424700273,SO2
1060,118,0.0591509501,0.0044002924,0.0160041865,0.0099870569,0.0221455855,0.0424016807,SO2
1060,119,0.0590650455,0.0043035268,0.0158181275,0.0099749081,0.0221297732,0.0423398155,SO2
1060,120,0.058975318,0.0042164434,0.0156476412,0.0099648558,0.0221122298,0.042276929,SO2
1060,121,0.0589067592,0.0041391369,0.0154835503,0.0099588087,0.0221037882,0.0422337139,SO2
1060,122,0.0588342614,0.0040608838,0.0153252363,0.0099539909,0.0220992971,0.042190871,SO2
1060,123,0.0587366648,0.0039734144,0.015137781,0.0099441564,0.0220799107,0.0421280152,SO2
1060,124,0.0586794595,0.0039152753,0.0150073005,0.0099403743,0.0220706803,0.0421019214,SO2
1060,125,0.0585876333,0.003862582,0.0148779783,0.0099293281,0.0220473784,0.042047825,SO2
1060,126,0.0584997161,0.0038165806,0.0147380528,0.0099231046,0.022032686,0.0420046611,SO2
1060,127,0.058388547,0.0037583828,0.0145900084,0.0099083603,0.022012929,0.0419480023,SO2
1060,128,0.0582991099,0.0037135877,0.0144518986,0.0098989774,0.0219939837,0.0419034703,SO2
1060,129,0.0582194479,0.0036736891,0.0143215019,0.0098886385,0.0219823901,0.0418536707,SO2
1060,130,0.0581414973,0.0036396928,0.0142124604,0.0098806356,0.0219661586,0.0418013229,SO2
1060,131,0.0580707526,0.0036022823,0.0140910558,0.0098750647,0.0219543748,0.0417578,SO2
1060,132,0.0579929021,0.0035612727,0.0139687535,0.0098700793,0.0219429326,0.0417153589,SO2
1060,133,0.057934818,0.0035238428,0.0138614141,0.0098658564,0.0219337676,0.0416822481,SO2
1060,134,0.057884437,0.0034943812,0.0137506027,0.0098629548,0.0219264424,0.041652358,SO2
1060,135,0.0578255389,0.0034669938,0.0136692755,0.0098587224,0.0219128893,0.0416212971,SO2
1060,136,0.0577642327,0.0034393489,0.0135894062,0.0098548729,0.0219001771,0.0415904208,SO2
1060,137,0.057696442,0.0034100949,0.0135053412,0.0098470383,0.0218873454,0.0415532198,SO2
1060,138,0.0576453342,0.0033904379,0.0134293789,0.0098450597,0.021877931,0.0415286207,SO2
1060,139,0.0575917309,0.0033723483,0.013357304,0.0098389125,0.0218650464,0.0415017004,SO2
1060,140,0.0575480332,0.0033551949,0.013286654,0.009834715,0.0218581936,0.041471751,SO2
1060,141,0.0575019187,0.0033379856,0.0132384474,0.0098320777,0.0218526561,0.0414488968,SO2
1060,142,0.05744811,0.0033268427,0.0131719532,0.0098276931,0.0218420287,0.0414206203,SO2
1060,143,0.0574013276,0.0033124432,0.0131234234,0.0098226889,0.0218344759,0.0413957569,SO2
1060,144,0.057362588,0.0033019227,0.0130726616,0.0098193581,0.0218276612,0.0413718064,SO2
1060,145,0.057318772,0.0032945573,0.013023218,0.0098161968,0.0218190138,0.0413468067,SO2
1060,146,0.0572784191,0.0032838704,0.0129672984,0.009816487,0.0218137683,0.0413268493,SO2
1060,147,0.0572369423,0.0032691612,0.0129203703,0.0098109966,0.0218085921,0.0413038462,SO2
1060,148,0.0571974369,0.0032566278,0.0128752173,0.009808498,0.0217982549,0.0412811445,SO2
1060,149,0.0571553477,0.003244759,0.0128358318,0.0098058608,0.0217888007,0.0412596357,SO2
1060,150,0.0571559098,0.0032444323,0.0128359037,0.0098058563,0.0217887054,0.0412596043,SO2
1061,1,0.0626007678,0.0018544119,0.0113195138,0.0099200751,0.02209628,0.0438924933,SO2
1061,2,0.0626141137,0.0018577313,0.01133842,0.0099210513,0.022091039,0.0438733415,SO2
1061,3,0.0626475458,0.0018627247,0.0113444752,0.0099215945,0.0220818414,0.0438546231,SO2
1061,4,0.0626804998,0.0018632051,0.0113504463,0.0099219042,0.0220808337,0.0438458803,SO2
1061,5,0.0627084429,0.0018652405,0.0113523412,0.0099196474,0.022067586,0.0438317362,SO2
1061,6,0.0627293574,0.0018722659,0.011359852,0.0099198312,0.0220623784,0.043825887,SO2
1061,7,0.0627411746,0.0018722157,0.0113670451,0.0099209543,0.022055999,0.0438180231,SO2
1061,8,0.0627541093,0.001879862,0.0113797602,0.0099226958,0.02205295,0.0438046697,SO2
1061,9,0.0627628891,0.0018784957,0.0113745797,0.009919378,0.022047599,0.0437952655,SO2
1061,10,0.0627710116,0.0018861341,0.0113828681,0.0099233054,0.0220464938,0.0437887364,SO2
1061,11,0.0627739704,0.0018839709,0.011388166,0.0099166947,0.022041207,0.0437795547,SO2
1061,12,0.0627870756,0.0018893606,0.0114013148,0.0099205109,0.0220443281,0.0437703718,SO2
1061,13,0.0628029564,0.0018921608,0.0114035865,0.009918724,0.0220409573,0.0437588885,SO2
1061,14,0.0628202135,0.0018955657,0.0114200636,0.0099168764,0.0220403184,0.0437467065,SO2
1061,15,0.0628400506,0.0018967532,0.0114178357,0.0099170611,0.0220380762,0.0437377186,SO2
1061,16,0.0628556213,0.0018973588,0.0114239013,0.0099153606,0.0220317217,0.0437436016,SO2
1061,17,0.0628789626,0.0019025384,0.0114346281,0.0099157088,0.0220333023,0.0437511561,SO2
1061,18,0.0628832757,0.001908604,0.0114419546,0.0099188606,0.0220382858,0.0437594108,SO2
1061,19,0.0628805362,0.0019076571,0.0114433554,0.0099137883,0.0220337971,0.0437570214,SO2
1061,20,0.0628832834,0.0019099102,0.0114536144,0.0099125009,0.0220337467,0.0437553063,SO2
1061,21,0.062874453,0.0019121394,0.011463582,0.0099119586,0.0220293861,0.0437447219,SO2
1061,22,0.0628609591,0.0019167516,0.0114675873,0.0099128262,0.0220266462,0.0437293918,SO2
1061,23,0.0622852883,0.0018797019,0.0113542925,0.0098018808,0.0218112339,0.0432768949,SO2
1061,24,0.0622690319,0.0018816604,0.0113612782,0.0098041921,0.0218116073,0.0432351933,SO2
1061,25,0.0622634352,0.0018857733,0.0113729753,0.0098032096,0.0218126086,0.0432151974,SO2
1061,26,0.0622735763,0.0018977477,0.0113916206,0.0098095685,0.0218338624,0.0432145932,SO2
1061,27,0.0623475124,0.001922739,0.0114276793,0.0098302519,0.021898181,0.0432134935,SO2
1061,28,0.0624786256,0.0019426624,0.0114599564,0.0098574131,0.0219775876,0.0432147302,SO2
1061,29,0.0626590094,0.0019544827,0.0114959528,0.0098772672,0.0220532799,0.043200859,SO2
1061,30,0.062897982,0.0019621585,0.0115348061,0.0098977196,0.0221359117,0.0431896262,SO2
1061,31,0.0632016362,0.0019666999,0.0115665547,0.0099148385,0.0222410593,0.0431739044,SO2
1061,32,0.0636405808,0.0019693014,0.0115941304,0.0099437584,0.0223680064,0.0431593349,SO2
1061,33,0.0640193916,0.0019702566,0.0116252734,0.0099618324,0.0224648276,0.0431598148,SO2
1061,34,0.0644457429,0.0019742387,0.0116521127,0.0099870985,0.0225734872,0.0431639872,SO2
1061,35,0.0649047367,0.0019788632,0.0116849747,0.0100157219,0.0226838153,0.0431419941,SO2
1061,36,0.0654856639,0.001989417,0.0117289696,0.010058316,0.0228180812,0.0431248596,SO2
1061,37,0.0659446526,0.0020063829,0.0117948337,0.0100974079,0.0229241425,0.0431137031,SO2
1061,38,0.0664180293,0.0020272829,0.0118541587,0.0101350762,0.0230337637,0.043117756,SO2
1061,39,0.0669131101,0.0020513928,0.0119685098,0.0101842849,0.0231457926,0.0431181982,SO2
1061,40,0.0674275195,0.0020873899,0.012083777,0.0102505931,0.0232710543,0.0431136453,SO2
1061,41,0.0680660477,0.0021374839,0.012261273,0.0103343193,0.0234116846,0.0431108089,SO2
1061,42,0.0685426135,0.0021897859,0.0124272648,0.0103938744,0.0235153497,0.0431226479,SO2
1061,43,0.0687922466,0.0022506629,0.0125940831,0.0104386435,0.0235885067,0.0431504648,SO2
1061,44,0.0689994965,0.0023176214,0.0127573986,0.0104687182,0.0236332498,0.0431820572,SO2
1061,45,0.0691851708,0.0023853579,0.0129181065,0.0104877123,0.0236600959,0.0432099084,SO2
1061,46,0.0693046603,0.0024616223,0.0130820511,0.0104904624,0.0236649151,0.0432346241,SO2
1061,47,0.0693499154,0.002517671,0.0131947703,0.0104867579,0.0236583439,0.0432524055,SO2
1061,48,0.069448543,0.0025669744,0.0133022321,0.0104810979,0.0236496915,0.0432721513,SO2
1061,49,0.0696288004,0.0026099862,0.0134029724,0.0104837792,0.0236571817,0.0433067019,SO2
1061,50,0.0698531558,0.0026489261,0.0135221288,0.0105018984,0.0237067814,0.0433372521,SO2
1061,51,0.0702134341,0.0027083051,0.0136474522,0.0105298721,0.0237918091,0.0433651496,SO2
1061,52,0.0704848647,0.002768613,0.0137792908,0.0105617878,0.0238567097,0.0433841151,SO2
1061,53,0.0706918558,0.0028659211,0.0139447818,0.0106030861,0.0239347577,0.0434167895,SO2
1061,54,0.0708920554,0.0029887237,0.0141647759,0.0106573604,0.0240386043,0.0434714555,SO2
1061,55,0.0711570902,0.0031170507,0.0144321051,0.010722819,0.0241723152,0.043538462,SO2
1061,56,0.0714125913,0.0032238323,0.014650311,0.0107688666,0.0242661852,0.0435987485,SO2
1061,57,0.0716348701,0.0033149709,0.0148624608,0.0107969596,0.0243311237,0.0436571037,SO2
1061,58,0.0718032526,0.0034048443,0.0150624098,0.0108216631,0.0243646363,0.0437141174,SO2
1061,59,0.0719173693,0.0034861387,0.0152343318,0.010831553,0.0243750594,0.0437756898,SO2
1061,60,0.0720065399,0.0035710533,0.0154155809,0.010836731,0.0243719457,0.0438502198,SO2
1061,61,0.0720706505,0.0036291353,0.015553865,0.0108368387,0.0243679398,0.0439132333,SO2
1061,62,0.0721081947,0.0036847971,0.0156714785,0.0108401861,0.0243614241,0.0439722735,SO2
1061,63,0.0721373951,0.0037372915,0.015796028,0.0108412589,0.0243629942,0.0440324855,SO2
1061,64,0.0721730696,0.003797848,0.0159279656,0.0108522003,0.0243737443,0.0440937207,SO2
1061,65,0.0722017247,0.0038855958,0.0160947689,0.0108667435,0.0243849631,0.0441722585,SO2
1061,66,0.072198247,0.0039656581,0.0162595985,0.0108852302,0.0243736175,0.0442568392,SO2
1061,67,0.0721646429,0.0040366308,0.0163950661,0.0108935964,0.0243419964,0.0443351259,SO2
1061,68,0.0721275392,0.0041193776,0.0165401783,0.0109042346,0.0243087629,0.0444305131,SO2
1061,69,0.0720743457,0.0041996522,0.0166673327,0.0109145204,0.0242789769,0.0445131687,SO2
1061,70,0.072014472,0.0042854017,0.0168408476,0.0109255316,0.0242474014,0.0446083897,SO2
1061,71,0.0719699777,0.004358811,0.0169788531,0.0109356786,0.0242299344,0.0446907596,SO2
1061,72,0.0719427998,0.0044278387,0.017106794,0.0109491198,0.0242164663,0.0447614037,SO2
1061,73,0.0719193388,0.0044933121,0.0172219223,0.0109558101,0.0241989563,0.0448371048,SO2
1061,74,0.0718869228,0.0045539364,0.0173312171,0.0109598142,0.0241779769,0.0449146365,SO2
1061,75,0.0718289009,0.0046109072,0.0174588332,0.0109599624,0.0241462556,0.0450034788,SO2
1061,76,0.0717617603,0.0046505618,0.0175474712,0.0109584531,0.024124592,0.0450825047,SO2
1061,77,0.0716732465,0.0046765019,0.0176228583,0.0109559185,0.0240968772,0.0451544705,SO2
1061,78,0.0715653309,0.0046996307,0.0176985635,0.0109535078,0.0240690871,0.0452285741,SO2
1061,79,0.0714227063,0.0047234249,0.0177818937,0.0109475655,0.0240461504,0.0453043766,SO2
1061,80,0.071299449,0.0047480662,0.0178599484,0.0109459891,0.0240224856,0.0453632251,SO2
1061,81,0.0711721488,0.0047692168,0.017913097,0.0109429371,0.02400441,0.0454131779,SO2
1061,82,0.071035439,0.0047925371,0.0179919724,0.0109436328,0.0239861049,0.0454606568,SO2
1061,83,0.0709107241,0.0048188221,0.0180561721,0.0109440597,0.0239708617,0.0454997726,SO2
1061,84,0.0707495492,0.0048513019,0.0181297697,0.0109408272,0.0239482675,0.0455410452,SO2
1061,85,0.0706283125,0.0048849191,0.0182055444,0.0109424658,0.0239348409,0.0455870376,SO2
1061,86,0.0705121147,0.004921401,0.0182793214,0.0109472918,0.023926205,0.0456380227,SO2
1061,87,0.070400735,0.0049529649,0.0183542307,0.0109534415,0.0239185059,0.0456935172,SO2
1061,88,0.0702969941,0.0049851203,0.0184291348,0.0109553255,0.0239201152,0.0457543398,SO2
1061,89,0.0701833381,0.0050209737,0.0184981172,0.0109608588,0.023921059,0.0458209387,SO2
1061,90,0.0700958112,0.0050481515,0.0185802542,0.010960547,0.0239198438,0.0458737376,SO2
1061,91,0.0700201552,0.0050699335,0.0186544485,0.0109641979,0.0239215044,0.0459173134,SO2
1061,92,0.069941836,0.0050901809,0.0187190499,0.0109698964,0.0239216864,0.0459583961,SO2
1061,93,0.0698659635,0.0051036527,0.0187679768,0.010972702,0.0239234715,0.0460077101,SO2
1061,94,0.0697812534,0.0051184899,0.0188542951,0.0109710361,0.023917837,0.0460620344,SO2
1061,95,0.0697075641,0.0051275414,0.0188935435,0.0109685618,0.0239102399,0.0461085456,SO2
1061,96,0.0696453073,0.0051347381,0.0189248621,0.0109745155,0.0239081448,0.0461620188,SO2
1061,97,0.0695632399,0.0051394551,0.018993452,0.010967944,0.0238954756,0.0462066718,SO2
1061,98,0.0694556918,0.0051460143,0.0190429047,0.0109668331,0.023884426,0.0462721438,SO2
1061,99,0.0693724717,0.0051454423,0.0190767578,0.0109636908,0.0238773681,0.046310687,SO2
1061,100,0.0693022988,0.0051534433,0.0191169517,0.010958662,0.0238705023,0.0463471785,SO2
1061,101,0.0692406705,0.0051603154,0.0191366723,0.0109612268,0.0238690819,0.0463850891,SO2
1061,102,0.0691812673,0.0051595133,0.0191582717,0.0109594031,0.0238600972,0.0464242038,SO2
1061,103,0.0691044035,0.0051467483,0.019181953,0.0109471676,0.0238419503,0.0464587891,SO2
1061,104,0.0689942551,0.0051209101,0.0191841632,0.0109383966,0.0238255964,0.0464798265,SO2
1061,105,0.0688227017,0.0050822258,0.0191450853,0.0109213292,0.0237755028,0.0464955549,SO2
1061,106,0.0686242986,0.0050392237,0.0191129681,0.0108942805,0.0237146827,0.046500701,SO2
1061,107,0.0684061139,0.0049766436,0.0190676849,0.0108593299,0.023647436,0.0464970442,SO2
1061,108,0.0681496147,0.004869461,0.0189391823,0.010810178,0.0235520918,0.0464685733,SO2
1061,109,0.067940485,0.0047701402,0.0188284501,0.0107662626,0.0234767445,0.0464476037,SO2
1061,110,0.067737952,0.0046631506,0.0187029427,0.0107236115,0.0234045734,0.0464153233,SO2
1061,111,0.067525077,0.004528923,0.0185116128,0.0106779714,0.0233320621,0.0463635428,SO2
1061,112,0.0673212636,0.004379508,0.0183338737,0.0106374787,0.0232580579,0.0463153206,SO2
1061,113,0.0670714689,0.0041940784,0.0180963839,0.0105806977,0.0231593268,0.0462421085,SO2
1061,114,0.0668561411,0.0040393179,0.0178623942,0.0105353027,0.0230728224,0.0461725027,SO2
