Measurement_Number,Time,SP-12A,SP-31,TGS-813,TGS-842,SP-AQ3,TGS-823,ST-31,TGS-800,Label
32,299,36.214276,61.804319,22.804074,16.967574,11.571965,37.916831,36.017409,20.676102,LQ_Coffee
33,0,38.214752,74.70267,19.837486,22.301521,14.444277,46.290302,48.170113,31.994526,LQ_Coffee
33,1,38.214752,75.742782,19.837486,22.144181,14.544188,47.005744,47.275147,31.848974,LQ_Coffee
33,2,38.720229,75.742782,20.035111,22.341145,14.665466,47.444728,47.868386,31.994526,LQ_Coffee
33,3,38.214752,75.393063,19.837486,22.105132,14.524122,47.005744,47.570083,31.704572,LQ_Coffee
33,4,38.015842,75.393063,19.903009,22.183344,14.484116,46.717171,47.868386,31.704572,LQ_Coffee
33,5,38.214752,74.70267,19.804856,22.301521,14.424419,46.290302,48.170113,31.848974,LQ_Coffee
33,6,38.214752,74.361917,19.903009,22.301521,14.424419,46.717171,48.170113,31.848974,LQ_Coffee
33,7,38.516616,76.095568,19.739854,22.222621,14.524122,46.717171,47.71881,31.921606,LQ_Coffee
33,8,38.214752,74.361917,19.903009,22.301521,14.424419,46.717171,48.018817,31.921606,LQ_Coffee
33,9,38.314904,74.70267,19.903009,22.301521,14.424419,46.717171,48.018817,31.921606,LQ_Coffee
33,10,38.214752,75.046372,19.804856,22.066197,14.504098,47.005744,47.128923,31.704572,LQ_Coffee
33,11,38.214752,75.393063,19.804856,22.222621,14.444277,46.861054,47.71881,31.704572,LQ_Coffee
33,12,38.214752,76.095568,19.804856,22.105132,14.504098,46.861054,47.275147,31.848974,LQ_Coffee
33,13,38.214752,76.095568,19.739854,22.144181,14.504098,46.57409,47.275147,31.921606,LQ_Coffee
33,14,38.516616,75.742782,19.707482,22.183344,14.504098,46.717171,47.71881,31.994526,LQ_Coffee
33,15,38.516616,75.046372,19.837486,22.183344,14.444277,46.290302,47.570083,32.067738,LQ_Coffee
33,16,38.516616,76.095568,19.739854,22.183344,14.504098,46.717171,47.71881,31.921606,LQ_Coffee
33,17,38.516616,74.70267,20.001953,22.460717,14.504098,46.861054,48.322279,32.067738,LQ_Coffee
33,18,38.314904,75.046372,19.870204,22.380885,14.504098,46.431802,47.71881,32.215041,LQ_Coffee
33,19,38.015842,75.046372,19.804856,22.183344,14.444277,46.861054,47.71881,31.704572,LQ_Coffee
33,20,38.314904,75.046372,20.135121,22.500809,14.604636,47.151249,48.018817,32.067738,LQ_Coffee
33,21,38.516616,76.095568,19.707482,22.222621,14.504098,46.717171,47.71881,31.921606,LQ_Coffee
33,22,38.214752,74.361917,19.870204,22.262013,14.424419,46.290302,47.868386,31.921606,LQ_Coffee
33,23,38.516616,75.742782,19.707482,22.183344,14.504098,46.57409,47.570083,31.848974,LQ_Coffee
33,24,38.015842,75.046372,19.804856,22.222621,14.444277,46.861054,47.570083,31.77663,LQ_Coffee
33,25,38.015842,74.70267,19.837486,22.222621,14.404602,46.57409,47.71881,31.921606,LQ_Coffee
33,26,37.917076,75.046372,19.837486,22.144181,14.444277,46.57409,47.570083,31.921606,LQ_Coffee
33,27,38.516616,76.095568,19.739854,22.222621,14.504098,46.57409,47.570083,31.921606,LQ_Coffee
33,28,38.015842,74.361917,19.903009,22.183344,14.424419,46.57409,47.71881,31.994526,LQ_Coffee
33,29,38.618183,75.046372,20.235944,22.6218,14.706232,47.151249,48.629254,32.513217,LQ_Coffee
33,30,38.822757,75.742782,20.202246,22.66237,14.808903,47.741549,48.322279,32.438222,LQ_Coffee
33,31,38.822757,75.742782,20.101695,22.58135,14.72668,47.741549,48.170113,32.215041,LQ_Coffee
33,32,38.516616,74.70267,19.707482,22.222621,14.464176,46.861054,47.570083,31.994526,LQ_Coffee
33,33,38.214752,75.393063,19.837486,22.341145,14.484116,44.917214,46.98352,31.994526,LQ_Coffee
33,34,38.015842,74.70267,19.837486,22.144181,14.444277,40.980852,43.72316,31.994526,LQ_Coffee
33,35,38.415524,74.361917,19.707482,21.53274,14.484116,36.580147,39.116367,31.994526,LQ_Coffee
33,36,38.214752,73.689111,19.578848,20.666079,14.306132,33.02993,34.880173,31.921606,LQ_Coffee
33,37,38.015842,70.489836,19.578848,19.757082,13.735987,30.439552,31.892694,31.848974,LQ_Coffee
33,38,38.314904,67.541463,19.610879,18.820567,12.791511,28.299793,29.514119,31.848974,LQ_Coffee
33,39,38.214752,65.611506,19.41995,17.869892,11.746142,27.048843,27.765578,31.348511,LQ_Coffee
33,40,38.516616,63.276623,19.325605,16.891409,10.599754,26.301,26.448182,30.861568,LQ_Coffee
33,41,38.115066,61.327622,19.231996,16.253082,9.580615,25.488332,25.478708,30.454539,LQ_Coffee
33,42,38.415524,59.711683,19.139113,15.539649,8.718001,25.097769,24.896903,29.732021,LQ_Coffee
33,43,37.917076,57.746724,19.108312,15.019822,8.032307,24.953901,24.428931,28.611698,LQ_Coffee
33,44,38.415524,57.746724,18.894914,14.606604,7.550109,24.764224,24.155184,27.561981,LQ_Coffee
33,45,38.115066,56.299386,18.894914,14.229774,7.148613,24.576957,23.975527,26.682926,LQ_Coffee
33,46,38.214752,55.898102,18.804624,13.904864,6.880691,24.717183,23.798094,25.401387,LQ_Coffee
33,47,38.115066,54.155785,18.744814,13.755794,6.65251,24.530512,23.975527,24.449131,LQ_Coffee
33,48,38.415524,54.534252,18.596612,13.482632,6.534908,24.670292,23.886535,23.425904,LQ_Coffee
33,49,37.818766,53.782123,18.655667,13.304971,6.406321,24.811415,23.930962,22.233801,LQ_Coffee
33,50,38.415524,53.968359,18.450272,13.182661,6.333212,24.858758,24.110059,21.50608,LQ_Coffee
33,51,38.015842,52.689072,18.421224,13.079138,6.241545,24.858758,24.291412,20.711093,LQ_Coffee
33,52,38.115066,52.868401,18.363347,12.942959,6.215634,24.906253,24.382947,20.095656,LQ_Coffee
33,53,38.115066,51.982791,18.392249,12.909239,6.170583,25.097769,24.567762,19.445885,LQ_Coffee
33,54,38.314904,52.689072,18.163038,12.792228,6.189845,25.340677,24.661053,18.829299,LQ_Coffee
33,55,38.415524,52.333745,18.567196,12.976808,6.300298,25.78804,25.08833,18.591392,LQ_Coffee
33,56,38.015842,52.333745,18.19144,12.775639,6.209175,25.78804,24.992308,17.905689,LQ_Coffee
33,57,38.115066,52.333745,17.966179,12.627743,6.202724,25.687479,24.896903,17.524026,LQ_Coffee
33,58,38.720229,52.510857,18.334516,12.8589,6.366324,26.353247,25.528226,17.470552,LQ_Coffee
33,59,38.618183,52.689072,18.19144,12.808849,6.386286,26.405671,25.627751,17.103321,LQ_Coffee
33,60,37.818766,51.124017,17.938333,12.627743,6.254547,26.042381,25.528226,16.673431,LQ_Coffee
33,61,38.115066,51.293684,18.078253,12.742556,6.366324,26.301,25.879455,16.648671,LQ_Coffee
33,62,38.415524,51.63613,17.772681,12.676763,6.366324,26.301,25.879455,16.380046,LQ_Coffee
33,63,38.415524,51.63613,17.827628,12.676763,6.426428,26.617146,25.930297,16.212594,LQ_Coffee
33,64,38.415524,51.464385,17.636479,12.709597,6.433147,26.51105,26.135371,16.165238,LQ_Coffee
33,65,38.516616,51.464385,17.855203,12.875648,6.548617,26.670465,26.500935,16.236353,LQ_Coffee
33,66,38.618183,51.808929,17.663587,12.808849,6.596862,26.885569,26.448182,16.024449,LQ_Coffee
33,67,38.516616,51.982791,17.800121,12.942959,6.680539,26.939807,26.660273,16.118096,LQ_Coffee
33,68,38.214752,51.293684,17.745308,12.875648,6.701653,26.994231,26.713748,15.954764,LQ_Coffee
33,69,38.214752,51.464385,17.501917,12.742556,6.673519,26.994231,26.500935,15.72583,LQ_Coffee
33,70,37.917076,51.124017,17.475199,12.808849,6.701653,26.939807,26.660273,15.68065,LQ_Coffee
33,71,38.015842,51.63613,17.475199,12.842185,6.765465,26.994231,26.821246,15.658136,LQ_Coffee
33,72,38.214752,51.124017,17.342568,12.909239,6.801226,26.939807,26.98388,15.72583,LQ_Coffee
33,73,38.415524,51.808929,17.289959,12.909239,6.88797,27.158633,26.929483,15.72583,LQ_Coffee
33,74,37.917076,51.464385,17.342568,12.926083,6.917175,27.158633,27.038466,15.68065,LQ_Coffee
33,75,38.115066,51.464385,17.237601,12.926083,6.990839,27.380507,26.929483,15.72583,LQ_Coffee
33,76,38.314904,51.808929,17.211515,13.010787,7.028022,27.103643,27.093239,15.816792,LQ_Coffee
33,77,38.214752,51.63613,17.159528,12.993781,7.072955,27.436459,27.148202,15.77121,LQ_Coffee
33,78,38.214752,51.63613,17.133628,13.010787,7.133403,27.492607,27.093239,15.839659,LQ_Coffee
33,79,38.214752,51.982791,17.08201,13.044897,7.202155,27.492607,27.203355,15.908568,LQ_Coffee
33,80,37.818766,51.124017,17.133628,13.113513,7.217542,27.436459,27.369967,15.93164,LQ_Coffee
33,81,38.720229,52.157727,17.263749,13.322581,7.405334,27.605493,27.651554,16.188889,LQ_Coffee
33,82,38.92577,52.689072,17.211515,13.428967,7.501467,27.833658,27.822892,16.236353,LQ_Coffee
33,83,38.516616,52.157727,17.159528,13.322581,7.485339,27.948953,27.594841,16.188889,LQ_Coffee
33,84,37.818766,51.63613,17.030636,13.269855,7.429225,27.605493,27.538328,16.047782,LQ_Coffee
33,85,38.516616,51.63613,16.928611,13.287396,7.477291,27.605493,27.594841,16.141641,LQ_Coffee
33,86,38.115066,51.63613,16.903254,13.287396,7.52574,27.833658,27.482011,16.188889,LQ_Coffee
33,87,37.818766,51.293684,16.928611,13.375617,7.566409,27.662234,27.651554,16.284032,LQ_Coffee
33,88,37.818766,51.293684,16.928611,13.393365,7.590941,27.719174,27.708466,16.331929,LQ_Coffee
33,89,37.818766,51.464385,16.903254,13.411148,7.6403,27.719174,27.765578,16.380046,LQ_Coffee
33,90,38.115066,51.808929,16.827539,13.482632,7.698388,27.605493,27.996055,16.476942,LQ_Coffee
33,91,38.115066,51.808929,16.777357,13.518585,7.748616,27.662234,27.880409,16.5502,LQ_Coffee
33,92,38.314904,52.333745,16.702521,13.500591,7.799252,27.776315,27.708466,16.5502,LQ_Coffee
33,93,37.818766,51.982791,16.752354,13.536615,7.824725,28.006907,27.880409,16.525725,LQ_Coffee
33,94,38.314904,51.982791,16.677691,13.554681,7.867411,27.833658,27.880409,16.648671,LQ_Coffee
33,95,38.115066,52.157727,16.702521,13.572783,7.910389,27.948953,27.822892,16.673431,LQ_Coffee
33,96,38.618183,52.510857,16.979503,13.904864,8.120845,28.240797,28.407363,17.103321,LQ_Coffee
33,97,38.618183,52.510857,16.877957,13.886099,8.111935,28.123436,28.466968,17.077556,LQ_Coffee
33,98,38.314904,51.808929,16.628204,13.64555,7.997234,27.948953,28.054187,16.873601,LQ_Coffee
33,99,38.314904,52.510857,16.928611,13.942509,8.228729,28.359001,28.526787,17.206997,LQ_Coffee
33,100,38.214752,52.333745,16.529915,13.7189,8.085282,27.948953,28.054187,17.026206,LQ_Coffee
33,101,38.314904,52.510857,16.727408,13.961388,8.237801,28.182012,28.526787,17.285403,LQ_Coffee
33,102,38.516616,52.157727,16.603547,13.848682,8.201588,28.123436,28.288794,17.129148,LQ_Coffee
33,103,38.214752,52.510857,16.45679,13.755794,8.183557,28.065068,28.229828,17.155036,LQ_Coffee
33,104,38.015842,51.808929,16.578946,13.867372,8.201588,28.065068,28.407363,17.206997,LQ_Coffee
33,105,38.720229,53.230442,16.752354,14.075473,8.431306,28.478057,28.647076,17.55086,LQ_Coffee
33,106,38.720229,52.510857,16.702521,14.056362,8.431306,28.478057,28.647076,17.55086,LQ_Coffee
33,107,38.314904,52.689072,16.702521,14.113812,8.450037,28.299793,28.647076,17.631751,LQ_Coffee
33,108,38.115066,52.510857,16.384167,13.886099,8.32923,28.065068,28.288794,17.337987,LQ_Coffee
33,109,38.115066,52.868401,16.505484,13.999262,8.468822,28.359001,28.347972,17.577758,LQ_Coffee
33,110,38.314904,52.510857,16.408319,13.980306,8.440665,28.240797,28.466968,17.524026,LQ_Coffee
33,111,37.623501,51.63613,16.45679,13.980306,8.366164,28.123436,28.407363,17.497257,LQ_Coffee
33,112,37.818766,51.982791,16.336029,13.999262,8.412628,27.948953,28.347972,17.604722,LQ_Coffee
33,113,38.115066,52.689072,16.288109,13.923668,8.459423,28.182012,28.288794,17.604722,LQ_Coffee
33,114,37.720909,52.157727,16.336029,13.980306,8.468822,28.240797,28.407363,17.631751,LQ_Coffee
33,115,37.720909,52.689072,16.288109,13.942509,8.4971,28.299793,28.229828,17.658846,LQ_Coffee
33,116,37.917076,52.157727,16.312041,13.980306,8.48766,28.359001,28.288794,17.658846,LQ_Coffee
33,117,37.818766,52.157727,16.312041,13.980306,8.5255,28.359001,28.288794,17.740526,LQ_Coffee
33,118,37.818766,52.157727,16.288109,14.056362,8.544501,28.123436,28.466968,17.850365,LQ_Coffee
33,119,38.015842,51.982791,16.264231,14.056362,8.554022,28.065068,28.466968,17.850365,LQ_Coffee
33,120,37.818766,51.982791,16.312041,14.113812,8.554022,28.299793,28.647076,17.877993,LQ_Coffee
33,121,37.720909,51.63613,16.288109,14.113812,8.563557,28.240797,28.647076,17.877993,LQ_Coffee
33,122,38.015842,52.157727,16.16926,14.075473,8.601834,28.123436,28.526787,17.933453,LQ_Coffee
33,123,37.526539,51.808929,16.288109,14.152308,8.582668,28.299793,28.647076,17.933453,LQ_Coffee
33,124,37.818766,51.982791,16.145652,14.094623,8.630686,28.299793,28.526787,18.017155,LQ_Coffee
33,125,38.115066,52.333745,16.240407,14.171615,8.679054,28.182012,28.526787,18.073302,LQ_Coffee
33,126,38.015842,52.157727,16.384167,14.327506,8.747361,28.597973,28.951643,18.186431,LQ_Coffee
33,127,38.115066,53.048854,16.288109,14.288292,8.826285,28.597973,28.707548,18.272019,LQ_Coffee
33,128,37.917076,52.157727,16.098595,14.171615,8.698499,28.299793,28.526787,18.158044,LQ_Coffee
33,129,37.818766,52.333745,16.122096,14.190961,8.708243,28.240797,28.647076,18.186431,LQ_Coffee
33,130,38.415524,52.689072,16.264231,14.366882,8.846161,28.658256,28.890286,18.329434,LQ_Coffee
33,131,37.917076,52.689072,16.051749,14.13304,8.747361,28.299793,28.526787,18.158044,LQ_Coffee
33,132,37.623501,52.689072,16.098595,14.152308,8.757176,28.537906,28.466968,18.214889,LQ_Coffee
33,133,37.720909,51.982791,16.192922,14.288292,8.73756,28.299793,28.768239,18.30069,LQ_Coffee
33,134,37.623501,51.808929,16.098595,14.24924,8.73756,28.299793,28.829151,18.214889,LQ_Coffee
33,135,37.430021,52.333745,16.075146,14.229774,8.776849,28.537906,28.707548,18.214889,LQ_Coffee
33,136,37.818766,52.510857,16.005115,14.229774,8.786707,28.478057,28.647076,18.30069,LQ_Coffee
33,137,37.333943,52.157727,16.028406,14.229774,8.786707,28.537906,28.647076,18.272019,LQ_Coffee
33,138,37.333943,52.157727,16.028406,14.24924,8.816368,28.537906,28.707548,18.272019,LQ_Coffee
33,139,37.333943,51.982791,16.098595,14.24924,8.776849,28.418422,28.707548,18.387136,LQ_Coffee
33,140,37.526539,52.689072,15.935555,14.210347,8.85612,28.359001,28.586823,18.387136,LQ_Coffee
33,141,37.526539,52.157727,16.16926,14.386631,8.896107,28.597973,28.951643,18.503413,LQ_Coffee
33,142,37.526539,52.157727,15.981876,14.210347,8.836215,28.597973,28.586823,18.387136,LQ_Coffee
33,143,37.720909,52.689072,16.005115,14.288292,8.916189,28.537906,28.707548,18.474234,LQ_Coffee
33,144,37.430021,51.808929,15.981876,14.307879,8.816368,28.478057,28.890286,18.474234,LQ_Coffee
33,145,37.526539,51.808929,15.981876,14.347174,8.826285,28.299793,28.890286,18.503413,LQ_Coffee
33,146,37.238302,52.157727,15.889441,14.288292,8.866095,28.597973,28.707548,18.445129,LQ_Coffee
33,147,37.430021,52.157727,15.912472,14.229774,8.876084,28.597973,28.647076,18.445129,LQ_Coffee
33,148,37.143095,51.982791,15.935555,14.288292,8.846161,28.478057,28.890286,18.503413,LQ_Coffee
33,149,37.430021,51.808929,15.866461,14.327506,8.846161,28.299793,28.890286,18.503413,LQ_Coffee
33,150,37.143095,51.982791,15.912472,14.307879,8.876084,28.418422,28.768239,18.474234,LQ_Coffee
33,151,37.238302,51.982791,15.912472,14.307879,8.85612,28.537906,28.951643,18.591392,LQ_Coffee
33,152,37.623501,52.157727,15.775051,14.307879,8.886088,28.478057,28.829151,18.650417,LQ_Coffee
33,153,37.04832,51.808929,15.866461,14.327506,8.85612,28.537906,28.768239,18.503413,LQ_Coffee
33,154,37.430021,52.333745,15.820654,14.288292,8.896107,28.718759,28.768239,18.561992,LQ_Coffee
33,155,37.720909,52.689072,16.028406,14.54611,9.027708,28.718759,29.261825,18.859379,LQ_Coffee
33,156,37.526539,52.157727,15.752326,14.347174,8.906141,28.478057,28.890286,18.680041,LQ_Coffee
33,157,37.333943,51.982791,15.775051,14.386631,8.886088,28.418422,29.075034,18.680041,LQ_Coffee
33,158,37.818766,52.510857,16.075146,14.647145,9.068715,28.840424,29.514119,19.010943,LQ_Coffee
33,159,37.333943,52.333745,15.775051,14.307879,8.93633,28.779481,28.829151,18.561992,LQ_Coffee
33,160,37.333943,52.333745,15.775051,14.406421,8.926252,28.537906,29.137069,18.739517,LQ_Coffee
33,161,37.238302,52.333745,15.752326,14.386631,8.93633,28.779481,29.075034,18.591392,LQ_Coffee
33,162,37.333943,52.510857,15.752326,14.426253,8.93633,28.658256,29.199332,18.769368,LQ_Coffee
33,163,37.526539,52.868401,15.707026,14.406421,8.976792,28.779481,29.137069,18.709741,LQ_Coffee
33,164,37.238302,52.333745,15.752326,14.446125,8.956531,28.658256,29.261825,18.769368,LQ_Coffee
33,165,37.238302,52.868401,15.752326,14.347174,8.976792,28.962979,29.013226,18.650417,LQ_Coffee
33,166,37.720909,53.413175,15.889441,14.54611,9.109967,29.148499,29.261825,18.919772,LQ_Coffee
33,167,37.333943,53.048854,15.729651,14.386631,9.007296,28.962979,29.075034,18.680041,LQ_Coffee
33,168,37.526539,52.689072,16.051749,14.687856,9.130686,29.273319,29.705812,18.980474,LQ_Coffee
33,169,37.818766,52.868401,15.889441,14.586397,9.079005,29.024592,29.514119,19.010943,LQ_Coffee
33,170,37.143095,52.689072,15.752326,14.52603,9.007296,28.90159,29.514119,18.889537,LQ_Coffee
33,171,37.238302,52.510857,15.729651,14.505991,8.997113,28.840424,29.577779,18.859379,LQ_Coffee
33,172,36.953973,52.157727,15.775051,14.466039,8.976792,29.024592,29.387505,18.799295,LQ_Coffee
33,173,36.953973,52.510857,15.775051,14.466039,8.997113,29.086432,29.387505,18.739517,LQ_Coffee
33,174,37.333943,53.230442,15.684451,14.505991,9.05844,29.148499,29.514119,18.859379,LQ_Coffee
33,175,37.333943,52.868401,15.752326,14.505991,9.037937,29.024592,29.514119,18.950084,LQ_Coffee
33,176,36.860051,52.689072,15.797828,14.52603,9.027708,29.210794,29.514119,18.889537,LQ_Coffee
33,177,37.143095,52.868401,15.752326,14.586397,9.048181,29.086432,29.577779,18.980474,LQ_Coffee
33,178,37.143095,52.868401,15.775051,14.54611,9.05844,29.086432,29.641676,18.980474,LQ_Coffee
33,179,37.333943,53.048854,15.752326,14.566232,9.068715,29.148499,29.641676,19.04149,LQ_Coffee
33,180,37.143095,53.048854,15.752326,14.52603,9.068715,29.525743,29.577779,18.889537,LQ_Coffee
33,181,37.143095,53.413175,15.684451,14.52603,9.099631,29.273319,29.577779,18.980474,LQ_Coffee
33,182,37.333943,53.413175,15.684451,14.606604,9.099631,29.273319,29.705812,18.980474,LQ_Coffee
33,183,37.143095,53.413175,15.707026,14.566232,9.109967,29.399064,29.577779,18.980474,LQ_Coffee
33,184,37.04832,53.413175,15.729651,14.54611,9.099631,29.525743,29.641676,18.980474,LQ_Coffee
33,185,37.238302,53.413175,15.684451,14.626853,9.120319,29.399064,29.770188,19.010943,LQ_Coffee
33,186,37.04832,52.689072,15.729651,14.667479,9.05844,29.273319,29.899666,18.980474,LQ_Coffee
33,187,36.766553,52.689072,15.775051,14.647145,9.068715,29.399064,30.03012,19.010943,LQ_Coffee
33,188,37.238302,53.782123,15.729651,14.667479,9.151468,29.589436,29.899666,19.133605,LQ_Coffee
33,189,36.953973,53.048854,15.729651,14.667479,9.099631,29.336076,29.899666,19.10282,LQ_Coffee
33,190,37.333943,53.597065,15.889441,14.873199,9.235221,29.653366,30.3606,19.319996,LQ_Coffee
33,191,36.766553,53.230442,15.729651,14.687856,9.130686,29.589436,29.899666,19.072116,LQ_Coffee
33,192,37.143095,53.968359,15.797828,14.687856,9.193218,29.781945,29.96477,19.133605,LQ_Coffee
33,193,36.860051,53.048854,15.752326,14.72874,9.109967,29.589436,30.161561,19.072116,LQ_Coffee
33,194,36.766553,53.048854,15.797828,14.72874,9.141069,29.717535,30.294001,19.133605,LQ_Coffee
33,195,36.953973,53.968359,15.729651,14.687856,9.182757,29.781945,29.899666,19.10282,LQ_Coffee
33,196,37.143095,53.782123,15.661926,14.708276,9.151468,29.781945,30.161561,19.195413,LQ_Coffee
33,197,37.143095,53.413175,15.639451,14.708276,9.151468,29.717535,30.161561,19.10282,LQ_Coffee
33,198,36.953973,53.968359,15.684451,14.667479,9.182757,29.91149,30.03012,19.10282,LQ_Coffee
33,199,36.953973,54.155785,15.707026,14.687856,9.193218,30.042012,30.03012,19.10282,LQ_Coffee
33,200,36.673473,53.782123,15.752326,14.749246,9.182757,29.846596,30.294001,19.164469,LQ_Coffee
33,201,36.860051,54.155785,15.661926,14.708276,9.203695,29.91149,30.161561,19.164469,LQ_Coffee
33,202,37.143095,54.344412,15.639451,14.769796,9.224697,30.042012,30.3606,19.164469,LQ_Coffee
33,203,36.953973,53.782123,15.707026,14.72874,9.214188,30.239651,30.294001,19.10282,LQ_Coffee
33,204,36.860051,53.413175,15.707026,14.85243,9.193218,29.91149,30.629547,19.226437,LQ_Coffee
33,205,36.673473,53.413175,15.752326,14.873199,9.193218,30.107643,30.629547,19.226437,LQ_Coffee
33,206,36.766553,53.968359,15.684451,14.811025,9.224697,30.239651,30.561924,19.164469,LQ_Coffee
33,207,37.143095,54.155785,15.639451,14.831706,9.245762,30.173522,30.561924,19.288729,LQ_Coffee
33,208,36.673473,54.155785,15.729651,14.831706,9.235221,30.173522,30.561924,19.164469,LQ_Coffee
33,209,36.673473,53.597065,15.729651,14.85243,9.214188,30.239651,30.561924,19.164469,LQ_Coffee
33,210,36.860051,53.597065,15.684451,14.894011,9.224697,30.042012,30.83398,19.257543,LQ_Coffee
33,211,36.766553,54.534252,15.707026,14.811025,9.288084,30.439552,30.494559,19.195413,LQ_Coffee
33,212,37.04832,54.725317,15.661926,14.873199,9.288084,30.306032,30.629547,19.319996,LQ_Coffee
33,213,36.766553,54.725317,15.661926,14.85243,9.319994,30.372665,30.561924,19.319996,LQ_Coffee
33,214,36.766553,54.725317,15.661926,14.85243,9.319994,30.574095,30.629547,19.288729,LQ_Coffee
33,215,36.860051,54.344412,15.729651,14.977706,9.298704,30.306032,31.110267,19.382776,LQ_Coffee
33,216,36.860051,54.917619,15.729651,14.894011,9.341348,30.574095,30.765573,19.351345,LQ_Coffee
33,217,36.766553,53.968359,15.775051,14.998742,9.277479,30.372665,31.040793,19.414289,LQ_Coffee
33,218,37.143095,55.111169,15.866461,15.019822,9.438254,30.846295,30.902651,19.414289,LQ_Coffee
33,219,36.580811,54.155785,15.775051,14.977706,9.309341,30.574095,31.040793,19.319996,LQ_Coffee
33,220,37.333943,54.725317,16.051749,15.298034,9.514555,30.983977,31.675934,19.669396,LQ_Coffee
33,221,37.333943,54.917619,15.843532,15.125906,9.470854,30.846295,31.390884,19.701664,LQ_Coffee
33,222,37.143095,55.111169,15.661926,15.019822,9.39502,30.709672,31.110267,19.477564,LQ_Coffee
33,223,37.143095,55.111169,15.889441,15.125906,9.481754,31.122729,31.250028,19.573101,LQ_Coffee
33,224,36.766553,54.155785,15.775051,15.083336,9.35205,30.641753,31.320319,19.477564,LQ_Coffee
33,225,36.766553,55.111169,15.752326,14.998742,9.39502,30.846295,31.110267,19.477564,LQ_Coffee
33,226,36.766553,55.111169,15.684451,14.998742,9.416604,30.777852,31.040793,19.445885,LQ_Coffee
33,227,36.766553,54.917619,15.752326,15.019822,9.405804,30.915003,31.110267,19.509326,LQ_Coffee
33,228,36.953973,55.30598,15.707026,15.062119,9.416604,30.846295,31.110267,19.541171,LQ_Coffee
33,229,36.953973,55.30598,15.707026,15.104598,9.438254,30.846295,31.320319,19.573101,LQ_Coffee
33,230,36.488563,54.917619,15.775051,15.083336,9.416604,30.846295,31.390884,19.541171,LQ_Coffee
33,231,36.860051,54.917619,15.752326,15.168659,9.416604,30.777852,31.532849,19.637212,LQ_Coffee
33,232,36.766553,54.534252,15.775051,15.168659,9.416604,30.983977,31.604251,19.637212,LQ_Coffee
33,233,36.953973,55.699434,16.028406,15.363355,9.624997,31.403496,31.892694,19.864296,LQ_Coffee
33,234,36.953973,55.699434,15.889441,15.190105,9.547509,31.262565,31.461727,19.637212,LQ_Coffee
33,235,36.488563,54.917619,15.775051,15.125906,9.449104,31.053218,31.532849,19.605114,LQ_Coffee
33,236,36.766553,55.699434,15.775051,15.104598,9.481754,31.192511,31.390884,19.509326,LQ_Coffee
33,237,36.766553,55.111169,15.866461,15.31976,9.492671,31.403496,31.965523,19.734018,LQ_Coffee
33,238,36.766553,55.502064,15.820654,15.31976,9.514555,31.122729,32.038642,19.766457,LQ_Coffee
33,239,37.333943,56.098082,16.051749,15.451116,9.680863,31.616977,32.185758,20.02911,LQ_Coffee
33,240,36.488563,55.30598,15.866461,15.254722,9.536507,31.403496,31.820155,19.766457,LQ_Coffee
33,241,36.860051,55.699434,15.820654,15.233136,9.547509,31.616977,31.747902,19.734018,LQ_Coffee
33,242,36.673473,55.111169,15.866461,15.341534,9.514555,31.262565,32.038642,19.766457,LQ_Coffee
33,243,37.143095,55.898102,16.098595,15.584207,9.703332,31.832997,32.558756,20.095656,LQ_Coffee
33,244,36.488563,55.699434,15.843532,15.31976,9.547509,31.688699,31.965523,19.734018,LQ_Coffee
33,245,36.488563,55.111169,15.912472,15.31976,9.536507,31.474377,32.038642,19.831596,LQ_Coffee
33,246,36.488563,55.898102,15.843532,15.341534,9.580615,31.760705,32.112053,19.766457,LQ_Coffee
33,247,36.673473,55.898102,15.843532,15.298034,9.569562,31.832997,31.965523,19.864296,LQ_Coffee
33,248,37.430021,56.911376,16.028406,15.584207,9.759813,31.978444,32.483554,20.095656,LQ_Coffee
33,249,36.673473,55.898102,15.866461,15.298034,9.591685,31.832997,32.038642,19.831596,LQ_Coffee
33,250,36.766553,55.898102,15.866461,15.429104,9.602771,31.545537,32.334058,19.864296,LQ_Coffee
33,251,37.238302,56.098082,16.192922,15.696467,9.771162,32.125054,32.86263,20.2636,LQ_Coffee
33,252,37.238302,56.706019,15.935555,15.539649,9.714593,31.978444,32.483554,20.129064,LQ_Coffee
33,253,36.488563,56.098082,15.866461,15.429104,9.613875,31.978444,32.334058,19.864296,LQ_Coffee
33,254,36.580811,55.699434,15.912472,15.473176,9.613875,31.688699,32.483554,20.02911,LQ_Coffee
33,255,36.580811,56.098082,15.889441,15.473176,9.647291,31.688699,32.558756,19.962919,LQ_Coffee
33,256,36.673473,56.706019,15.889441,15.40714,9.669655,32.125054,32.185758,19.897082,LQ_Coffee
33,257,36.953973,56.098082,15.843532,15.473176,9.669655,31.832997,32.408655,20.02911,LQ_Coffee
33,258,36.673473,55.898102,15.95869,15.517443,9.647291,31.760705,32.634263,20.095656,LQ_Coffee
33,259,36.673473,55.699434,15.981876,15.539649,9.658465,31.832997,32.710076,20.095656,LQ_Coffee
33,260,36.673473,56.911376,15.912472,15.451116,9.714593,32.198799,32.334058,19.99597,LQ_Coffee
33,261,36.860051,56.299386,15.843532,15.495285,9.703332,31.832997,32.558756,20.062338,LQ_Coffee
